x_rep,y_rep,tweet_id,tweets_preprocessed,preProcessed,clusterd,Jackcluster,centroid,important
0.2638529059190047,-0.12006261690394941,'460662160621064192',helenbranswell also year reported could implication school mers ,helenbranswell also year reported could implication school mers ,0,8,mers,mers
0.2859116903271842,-0.06800738369690462,'460664101899743232',kissme emergency situation heard virus mers detected asia kissme please careful really emergency please help ,kissme emergency situation heard virus mers detected asia kissme please careful really emergency please help ,6,8,case mers saudi virus,virus mers
0.26562237084270457,0.1484154026787912,'460678158740504577',saudi arabia say patient infected mers coronavirus died since outbreak ,saudi arabia say patient infected mers coronavirus died since outbreak ,4,7,case coronavirus mers saudi virus,saudi mers coronavirus
0.2354199603798274,-0.08441250490445039,'460678279444570112',diabetic chronic lung disease renal failure immunodeficient avoid camel mers Ã´Ã¤Ã´Ã¶ ,diabetic chronic lung disease renal failure immunodeficient avoid camel mers Ã´Ã¤Ã´Ã¶ ,0,8,mers,mers
0.20965513313865905,0.318904635579597,'460678443865493504',disease middle east respiratory syndrome mers fatality rate incubation travelling ,disease middle east respiratory syndrome mers fatality rate incubation travelling ,0,8,mers,mers
0.28764887855652493,0.13837388941478626,'460681928572538880',saudi arabia report mers death toll top bloombergnews ,saudi arabia report mers death toll top bloombergnews ,5,8,case coronavirus mers saudi virus,saudi mers
0.10480219574911903,0.19949815251002137,'460682652333256704',news health news alert corona virus report youtube ,news health news alert corona virus report youtube ,6,8,case mers saudi virus,virus
0.13132125248298296,0.5106548148949984,'460683015061258241',know middle east respiratory syndrome coronavirus bulatlat ,know middle east respiratory syndrome coronavirus bulatlat ,4,7,case coronavirus mers saudi virus,coronavirus
0.2833229645821402,0.030679490036186776,'460683156668944384',davidicke mers disease drug resistant superbug caused coronavirus nickname mers pandemic highly unlikely ,davidicke mers disease drug resistant superbug caused coronavirus nickname mers pandemic highly unlikely ,4,7,case coronavirus mers saudi virus,mers coronavirus mers
0.28259175725699415,0.4083217092956399,'460683560152604672',middle east respiratory syndrome mers also coronavirus ,middle east respiratory syndrome mers also coronavirus ,4,7,case coronavirus mers saudi virus,mers coronavirus
0.19376510974996033,-0.011558403517319847,'460684873846755328',security alert mers death saudiarabia pas ,security alert mers death saudiarabia pas ,0,8,mers,mers
0.24922113596104067,-0.11928749625249307,'460685579676434432',company wasting time using mers panic marketing tool ,company wasting time using mers panic marketing tool ,0,8,mers,mers
0.20236598729769553,-0.07393260617616275,'460685751294779392',origin april jeddah mers outbreak andrew rambaut epidemic blog april ,origin april jeddah mers outbreak andrew rambaut epidemic blog april ,0,8,mers,mers
0.39737277417674743,0.03802692218738903,'460688603728076800',known case mers corona virus reach ,known case mers corona virus reach ,6,6,case mers saudi virus,case mers virus
0.43409079017153906,0.07762313794294239,'460690076758859778',reader post question fakeih saudi mers coronavirus ,reader post question fakeih saudi mers coronavirus ,4,7,case coronavirus mers saudi virus,saudi mers coronavirus
0.40228514357576883,0.1513670014254173,'460690615479435264',saudi arabia effort launched contain mers coronavirus ,saudi arabia effort launched contain mers coronavirus ,4,7,case coronavirus mers saudi virus,saudi mers coronavirus
0.26103780097324675,0.054400819837898656,'460690822040526848',health authority dhabi launch mers coronavirus awareness campaign ,health authority dhabi launch mers coronavirus awareness campaign ,4,7,case coronavirus mers saudi virus,mers coronavirus
0.149656232914308,0.23309675933748472,'460691021199069184',there serious born corona virus going around saudi kind shook ,there serious born corona virus going around saudi kind shook ,6,8,case mers saudi virus,virus saudi
0.3387818348363588,0.023253620402208255,'460691228430831617',egypt take preventive measure coronavirus mers ,egypt take preventive measure coronavirus mers ,4,7,case coronavirus mers saudi virus,coronavirus mers
0.433441988766006,-0.07030874189217526,'460691351726596096',philippine owwa issue deployment advisory mers coronavirus work ,philippine owwa issue deployment advisory mers coronavirus work ,4,7,case coronavirus mers saudi virus,mers coronavirus
0.33052353161761927,0.04038340261334529,'460691608086642688',hongkong expert call wider testing virus fear grows mers coronavirus ,hongkong expert call wider testing virus fear grows mers coronavirus ,4,6,case coronavirus mers saudi virus,virus mers coronavirus
0.35403126698005444,-0.04905301410010918,'460691698784296960',bbgjeddah useful info mers corona virus ,bbgjeddah useful info mers corona virus ,6,8,case mers saudi virus,mers virus
0.23214150045448487,-0.05326634300799327,'460691756091445248',greenprophet mers managed following standard precaution health risk management information ,greenprophet mers managed following standard precaution health risk management information ,0,8,mers,mers
0.2915785277311693,0.4075778594296933,'460693530608820224',middle east respiratory syndrome mers toll reach saudi arabia ,middle east respiratory syndrome mers toll reach saudi arabia ,5,8,case coronavirus mers saudi virus,mers saudi
0.6461356249826231,-0.55217533823217,'460694844575588352',updated ecdc mers risk assessment available ,updated ecdc mers risk assessment available ,0,8,mers,mers
0.4281654897905147,0.09457733860464264,'460695516947689472',breakdown saudi health system lead private hospital refuse take mers case unless upfront ,breakdown saudi health system lead private hospital refuse take mers case unless upfront ,5,7,case coronavirus mers saudi virus,saudi mers case
0.26800696186966355,0.02436969908712871,'460695622052372481',report mers case fatality case fatality ,report mers case fatality case fatality ,5,7,case coronavirus mers saudi virus,mers case case
0.33107936811624616,0.1439324157552959,'460696112555233281',voice russia case mers virus saudi arabia dead saudi arabia confirmed case ,voice russia case mers virus saudi arabia dead saudi arabia confirmed case ,5,6,case coronavirus mers saudi virus,case mers virus saudi saudi case
0.6461356249826231,-0.55217533823217,'460696705017470976',promed mail christian drosten share sequence information mers jeddah ,promed mail christian drosten share sequence information mers jeddah ,0,8,mers,mers
0.33621361590289,0.11259965737184925,'460697471447236608',mers virus changed reason surge saudi case ,mers virus changed reason surge saudi case ,5,6,case coronavirus mers saudi virus,mers virus saudi case
0.43797125027998024,0.12338373929249445,'460697642553864192',mers case saudi arabia healthnews ,mers case saudi arabia healthnews ,5,7,case coronavirus mers saudi virus,mers case saudi
0.26103780097324675,0.054400819837898656,'460697705090519040',health authority dhabi health_auth_ad launch mers coronavirus awareness campaign ,health authority dhabi health_auth_ad launch mers coronavirus awareness campaign ,4,7,case coronavirus mers saudi virus,mers coronavirus
0.12470968343789825,0.29181740228138575,'460699888519770112',shahad_alarenan face mask coronavirus ,shahad_alarenan face mask coronavirus ,4,7,case coronavirus mers saudi virus,coronavirus
0.19616042369361697,0.03960043687891976,'460700502485774336',sars like mers virus spread country ,sars like mers virus spread country ,6,8,case mers saudi virus,mers virus
0.31249052437276,0.1291702856451575,'460700683017404416',mers clock ticking time really luxury saudi opinion saudipulse coronavirus health ,mers clock ticking time really luxury saudi opinion saudipulse coronavirus health ,4,7,case coronavirus mers saudi virus,mers saudi coronavirus
0.27542408946867497,0.015652513432301222,'460716320380964864',infographic need know mers coronavirus mers ,infographic need know mers coronavirus mers ,4,7,case coronavirus mers saudi virus,mers coronavirus mers
0.11172823256402843,0.18797546780243943,'460723882786570240',corona virus look like ,corona virus look like ,6,8,case mers saudi virus,virus
0.2683447515193572,0.0038458579252120444,'460724278640779265',troublesome infectionctrl mers case still climbing mers outbreak saudiarabia infectioncontrol ,troublesome infectionctrl mers case still climbing mers outbreak saudiarabia infectioncontrol ,5,7,case coronavirus mers saudi virus,mers case mers
0.009251449319876353,0.10704342277528729,'460724386983464960',read article ,read article ,4,-1,case coronavirus mers saudi virus,
0.6461356249826231,-0.55217533823217,'460727097993232384',christiankinch infectionctrl mers good timing propose service seems related loss control prevention ,christiankinch infectionctrl mers good timing propose service seems related loss control prevention ,0,8,mers,mers
0.2412292087493311,-0.11302260445510906,'460730720655507456',even screening pakistan salon mers cure already spreading ,even screening pakistan salon mers cure already spreading ,0,8,mers,mers
0.20852130607530042,0.27516196989973163,'460732146059976705',zawya saudi government board specialist contain corona virus health advisory board ,zawya saudi government board specialist contain corona virus health advisory board ,6,8,case mers saudi virus,saudi virus
0.21041166166350467,0.12939491561422775,'460732292671889409',mers outbreak hit death rate pandemic spread saudi arabia aware disease think ,mers outbreak hit death rate pandemic spread saudi arabia aware disease think ,5,8,case coronavirus mers saudi virus,mers saudi
0.6461356249826231,-0.55217533823217,'460732827831922688',exactement docfm infectionctrl mers good timing propose service seems related loss control prevention ,exactement docfm infectionctrl mers good timing propose service seems related loss control prevention ,0,8,mers,mers
0.6461356249826231,-0.55217533823217,'460735388970401792',mers haad information awareness ,mers haad information awareness ,0,8,mers,mers
0.023498906520763897,0.11363973564036425,'460743558207508481',checkout spreading jan_satyagarha narendramodi ,checkout spreading jan_satyagarha narendramodi ,4,-1,case coronavirus mers saudi virus,
0.6461356249826231,-0.55217533823217,'460750714776457216',mers ,mers ,0,8,mers,mers
0.26572160846599335,-0.13594733875600268,'460753193488498688',initial hint origin jeddah mers outbreak thank hatem ,initial hint origin jeddah mers outbreak thank hatem ,0,8,mers,mers
0.3869064862153881,0.13834045135283213,'460754072841109504',saudi arabia case mers virus dead reuters ,saudi arabia case mers virus dead reuters ,5,6,case coronavirus mers saudi virus,saudi case mers virus
0.30193941653520046,0.0713245489873969,'460755688533557248',egypt discovers first case potentially deadly mers virus news ,egypt discovers first case potentially deadly mers virus news ,6,6,case mers saudi virus,case mers virus
0.38411594317343617,0.05428757338067067,'460756234165964800',saudi mers corona virus becomes zombie virus hahaha shit knock wood ,saudi mers corona virus becomes zombie virus hahaha shit knock wood ,6,8,case mers saudi virus,saudi mers virus virus
0.20634088088086408,-0.05805909519117105,'460759093561409536',good news mers much wisespread much milder previously reported mers ,good news mers much wisespread much milder previously reported mers ,0,8,mers,mers mers
0.33810701746356836,0.17878823756166926,'460762615908536320',apparently mers virus latest soon epidemic middle east would begin ,apparently mers virus latest soon epidemic middle east would begin ,6,8,case mers saudi virus,mers virus
0.15625933139321319,0.18579837106975486,'460763649779707904',allah killed saudi azab corona virus saudi camel infected virus allah ,allah killed saudi azab corona virus saudi camel infected virus allah ,6,8,case mers saudi virus,saudi virus saudi virus
0.27237253187291294,-0.1467276967697035,'460766364580343808',say mers nothing worry wear mask around baby pregnant woman cough ,say mers nothing worry wear mask around baby pregnant woman cough ,0,8,mers,mers
0.2552927818719083,0.10754348026946058,'460767707646812160',nprnews worried deadly middle eastern virus health mers virus deadly ,nprnews worried deadly middle eastern virus health mers virus deadly ,6,8,case mers saudi virus,virus mers virus
0.3259168283512293,0.4390457321205604,'460769229877571584',concerned case middle east respiratory syndrome coronavirus mers middle east ,concerned case middle east respiratory syndrome coronavirus mers middle east ,4,7,case coronavirus mers saudi virus,case coronavirus mers
0.17923909641242114,0.014017039545619631,'460769318800588800',corona spread transmitted droplet mers hope transl ,corona spread transmitted droplet mers hope transl ,0,8,mers,mers
0.6461356249826231,-0.55217533823217,'460769990137102336',phobia mers hella concern shit outta ,phobia mers hella concern shit outta ,0,8,mers,mers
0.13928779800335356,0.18678622993407032,'460771474039898112',corona virus awareness campaign outsmart together ,corona virus awareness campaign outsmart together ,6,8,case mers saudi virus,virus
0.19616042369361697,0.03960043687891976,'460773144152637440',sars like mers virus spread country ,sars like mers virus spread country ,6,8,case mers saudi virus,mers virus
0.2649152179841619,0.361604493918177,'460777884055920640',learn middle east respiratory syndrome mers courtesy mediresource health ,learn middle east respiratory syndrome mers courtesy mediresource health ,0,8,mers,mers
0.2962585634131343,0.12119437568146803,'460785083344224256',deadly mers virus spreading control saudi arabia leap egypt global pandemic begin ,deadly mers virus spreading control saudi arabia leap egypt global pandemic begin ,6,8,case mers saudi virus,mers virus saudi
0.30193030339951454,0.10686778292442747,'460788379680919553',talklikeapirateday thing know mers deadly virus breaking saudi arabia ,talklikeapirateday thing know mers deadly virus breaking saudi arabia ,6,8,case mers saudi virus,mers virus saudi
0.5061933116383144,-0.13148814765936834,'460789160601980928',jump mers case kingdom month ,jump mers case kingdom month ,5,7,case coronavirus mers saudi virus,mers case
0.4012969834826872,0.04258563117467785,'460794650228695040',mers merscov nvax saudi arabia invited company discus creating vaccine nvax great ,mers merscov nvax saudi arabia invited company discus creating vaccine nvax great ,5,8,case coronavirus mers saudi virus,mers saudi
0.6461356249826231,-0.55217533823217,'460796207338885120',mers dental asst supervisor chairman kfsh riyadh teoldstaff wear mask scare patient ,mers dental asst supervisor chairman kfsh riyadh teoldstaff wear mask scare patient ,0,8,mers,mers
0.4766098119960785,-0.09847988369551865,'460797929083510785',pinay pharmacist saudi inflicted mers ,pinay pharmacist saudi inflicted mers ,5,8,case coronavirus mers saudi virus,saudi mers
0.1994536897167869,0.31021461159755925,'460802307161333761',egypt denies coronavirus case ,egypt denies coronavirus case ,4,7,case coronavirus mers saudi virus,coronavirus case
0.2684582424435291,0.3583985574573929,'460802925842165760',spike middle east respiratory syndrome mers case director lipkin weighs ,spike middle east respiratory syndrome mers case director lipkin weighs ,5,7,case coronavirus mers saudi virus,mers case
0.31882859737647873,-0.07401537268642602,'460802933378924544',dailynewsegypt timeline deadly mers virus ,dailynewsegypt timeline deadly mers virus ,6,8,case mers saudi virus,mers virus
0.34011255222337256,0.05549895681297686,'460803256524873728',pharma saudi school alert mers case shoot ,pharma saudi school alert mers case shoot ,5,7,case coronavirus mers saudi virus,saudi mers case
0.5061933116383144,-0.13148814765936834,'460803737259241472',graphic showing distribution mers case worldwide ,graphic showing distribution mers case worldwide ,5,7,case coronavirus mers saudi virus,mers case
0.2962585634131343,0.12119437568146803,'460804186112679936',deadly mers virus spreading control saudi arabia leap egypt global pandemic begin ,deadly mers virus spreading control saudi arabia leap egypt global pandemic begin ,6,8,case mers saudi virus,mers virus saudi
0.3387448607622669,0.0019076726778796695,'460804205973078016',three patient respiratory symptom travel history test negative mers ,three patient respiratory symptom travel history test negative mers ,0,8,mers,mers
0.3869064862153881,0.13834045135283213,'460804821310644225',saudi arabia case mers virus dead ,saudi arabia case mers virus dead ,5,6,case coronavirus mers saudi virus,saudi case mers virus
0.19616042369361697,0.03960043687891976,'460804978811351041',sars like mers virus spread country ,sars like mers virus spread country ,6,8,case mers saudi virus,mers virus
0.4395340682852513,0.02569395895914856,'460804979838554113',canada guard mers virus warns exported case likely health mers ,canada guard mers virus warns exported case likely health mers ,6,6,case mers saudi virus,mers virus case mers
0.10038914940556817,0.16815349369789992,'460958530917257216',corona virus outbreak jeddah allah please protect family friend ,corona virus outbreak jeddah allah please protect family friend ,6,8,case mers saudi virus,virus
0.6461356249826231,-0.55217533823217,'460972827051450368',source mers suspect transferred hosp admission still hold bonjourmariella ,source mers suspect transferred hosp admission still hold bonjourmariella ,0,8,mers,mers
0.6461356249826231,-0.55217533823217,'460973327704539137',mers knowledge power ,mers knowledge power ,0,8,mers,mers
0.31063484204349107,-0.20320964671921324,'460975026179956737',mackayim arambaut camel human mers sequence virtually identical ,mackayim arambaut camel human mers sequence virtually identical ,0,8,mers,mers
0.5033012871865783,-0.22095117270018066,'460976965793484800',antibody show promise blocking mers virus ,antibody show promise blocking mers virus ,6,8,case mers saudi virus,mers virus
0.5033012871865783,-0.22095117270018066,'460983772645584896',mers virus worrisome ,mers virus worrisome ,6,8,case mers saudi virus,mers virus
0.5033012871865783,-0.22095117270018066,'460988754409172993',scientist find mers virus antibody lead treatment ,scientist find mers virus antibody lead treatment ,6,8,case mers saudi virus,mers virus
0.5033012871865783,-0.22095117270018066,'460990569691746304',scientist find mers virus antibody lead treatment ,scientist find mers virus antibody lead treatment ,6,8,case mers saudi virus,mers virus
0.5033012871865783,-0.22095117270018066,'460991405025144832',mers virus worrisome aljazeera ,mers virus worrisome aljazeera ,6,8,case mers saudi virus,mers virus
0.15921258647718223,0.013533133798037634,'460997687211331584',ministry issue warning mers health ministry begun raise awareness disease muslim ,ministry issue warning mers health ministry begun raise awareness disease muslim ,0,8,mers,mers
0.2598364921466479,-0.03715315177650472,'461002477161447424',arab health minister sacked bcos mers korean resigned bcos ferry tragedy accountability matter learn pickup ,arab health minister sacked bcos mers korean resigned bcos ferry tragedy accountability matter learn pickup ,0,8,mers,mers
0.12240101646840473,0.19196703165631265,'461005118041624576',read corona virus dhabi health authority health_auth_ad website ,read corona virus dhabi health authority health_auth_ad website ,6,8,case mers saudi virus,virus
0.24946167546810982,-0.11075673688272283,'461018745154973696',mers sars better understanding allay public panic thenationaluae m_underwood ,mers sars better understanding allay public panic thenationaluae m_underwood ,0,8,mers,mers
0.3486767691942618,0.008582903458374756,'461029010135212032',uhmm there already suspected mers virus case iloilo doctor hosp really ,uhmm there already suspected mers virus case iloilo doctor hosp really ,6,6,case mers saudi virus,mers virus case
0.30255260177454574,-0.06394843954919116,'461031830901497856',thing know mers virus ,thing know mers virus ,6,8,case mers saudi virus,mers virus
0.31063484204349107,-0.20320964671921324,'461045472551907328',official comment reflect political third rail camel represent sretro mers ,official comment reflect political third rail camel represent sretro mers ,0,8,mers,mers
0.2965201552327339,0.07224646781960697,'461046533698646016',worried mers virus saudi saudiarabia Ã´Ã¤Ã´Ã¶ Ã´Ã¤Ã´Ã¶ health ,worried mers virus saudi saudiarabia Ã´Ã¤Ã´Ã¶ Ã´Ã¤Ã´Ã¶ health ,6,8,case mers saudi virus,mers virus saudi
0.2958178123451294,-0.07478788517720718,'461055388700655616',worried mers virus ,worried mers virus ,6,8,case mers saudi virus,mers virus
0.6461356249826231,-0.55217533823217,'461056420772052993',mers james_milnes hastacbrn hastalisa ciara_high_risk ,mers james_milnes hastacbrn hastalisa ciara_high_risk ,0,8,mers,mers
0.2760280830207282,-0.06272722798616832,'461060582049714176',camel confirmed source mers virus ,camel confirmed source mers virus ,6,8,case mers saudi virus,mers virus
0.3047751658813515,0.04739410528654786,'461060973928148992',bird pig camel death toll camel borne virus mers reach arabia ,bird pig camel death toll camel borne virus mers reach arabia ,6,8,case mers saudi virus,virus mers
0.23250421988145886,-0.11208952823741407,'461061607120834561',phnews mers remains threat ,phnews mers remains threat ,0,8,mers,mers
0.2762488315949683,0.24059569060506336,'461061765011607552',expert cast doubt saudi push middle east virus vaccine saudiarabia health news mers ,expert cast doubt saudi push middle east virus vaccine saudiarabia health news mers ,6,8,case mers saudi virus,saudi virus mers
0.28828020263330567,-0.06626307341672079,'461062262619267073',scientist identify natural human antibody virus cause mers ,scientist identify natural human antibody virus cause mers ,6,8,case mers saudi virus,virus mers
0.3710890760868834,-0.1424389003035304,'461062285197586432',philhealth finalizing mers benefit package health official philippine ,philhealth finalizing mers benefit package health official philippine ,0,8,mers,mers
0.10483885715387178,0.5304200244478996,'461062313357754369',middle east respiratory syndrome ,middle east respiratory syndrome ,4,-1,case coronavirus mers saudi virus,
0.12380398357646724,-0.010436054589681406,'461063887048429569',please join gusto update issue mers inform stay alert peba mers watch team ,please join gusto update issue mers inform stay alert peba mers watch team ,0,8,mers,mers mers
0.2958178123451294,-0.07478788517720718,'461065959768600576',worried mers virus scoopit ,worried mers virus scoopit ,6,8,case mers saudi virus,mers virus
0.18534952232953733,-0.04685960461034158,'461066589882699776',extra safe guy mers landed iloilo ,extra safe guy mers landed iloilo ,0,8,mers,mers
0.13976341806047854,-0.02916771200974196,'461068674858631168',mers thingy going iloilo think another hype pressure people product marketing strategy ,mers thingy going iloilo think another hype pressure people product marketing strategy ,0,8,mers,mers
0.2725697998264941,-0.0017300218925939451,'461070913471926272',dkojastro heard mers corona virus iloilo better double intake ,dkojastro heard mers corona virus iloilo better double intake ,6,8,case mers saudi virus,mers virus
0.18271586201861115,-0.05509832356158405,'461073049870413824',fresh mers going news russia ,fresh mers going news russia ,0,8,mers,mers
0.6461356249826231,-0.55217533823217,'461076448531320833',mers ,mers ,0,8,mers,mers
0.6461356249826231,-0.55217533823217,'461077182979129344',mers ,mers ,0,8,mers,mers
0.6461356249826231,-0.55217533823217,'461079071523233792',mers issue hoax ,mers issue hoax ,0,8,mers,mers
0.3557232314962656,-0.1377757116190417,'461080306544807938',mackayim mers_insaudi camel tender least likely develop mers immunity prepared similar virus justahypothesis ,mackayim mers_insaudi camel tender least likely develop mers immunity prepared similar virus justahypothesis ,6,8,case mers saudi virus,mers virus
0.2937893734105302,-0.017396468624738762,'461085507170996224',health worried mers virus care virusnext ,health worried mers virus care virusnext ,6,8,case mers saudi virus,mers virus
0.5061933116383144,-0.13148814765936834,'461091844990832640',still tracking suspected mers case solarnews ,still tracking suspected mers case solarnews ,5,7,case coronavirus mers saudi virus,mers case
0.24811284774139114,-0.11629455818851966,'461092865804750849',hearing mers iloilo ,hearing mers iloilo ,0,8,mers,mers
0.24811284774139114,-0.11629455818851966,'461096014393266176',justkhaeding hearing mers iloilo ,justkhaeding hearing mers iloilo ,0,8,mers,mers
0.6461356249826231,-0.55217533823217,'461096681547640832',mers rumor ,mers rumor ,0,8,mers,mers
0.6461356249826231,-0.55217533823217,'461099533103943680',najmi mers ,najmi mers ,0,8,mers,mers
0.6461356249826231,-0.55217533823217,'461099869524881408',mers ,mers ,0,8,mers,mers
0.2557776615643224,-0.14546282131841612,'461103311400099840',anashte april said still mers free ,anashte april said still mers free ,0,8,mers,mers
0.3557232314962656,-0.1377757116190417,'461104325465751552',shanghaidaily kiss transfer virus virus mers transfered camel human ,shanghaidaily kiss transfer virus virus mers transfered camel human ,6,8,case mers saudi virus,virus virus mers
0.19843010415117424,0.3401502657433989,'461109798583296000',additional case coronavirus death riyadh previous case infected death ,additional case coronavirus death riyadh previous case infected death ,4,7,case coronavirus mers saudi virus,case coronavirus case
0.2760280830207282,-0.06272722798616832,'461110178457214977',camel confirmed source mers virus ,camel confirmed source mers virus ,6,8,case mers saudi virus,mers virus
0.13928779800335356,0.18678622993407032,'461110626879029248',corona virus awareness black white flyer blackandwhite black white mphotocapril ,corona virus awareness black white flyer blackandwhite black white mphotocapril ,6,8,case mers saudi virus,virus
0.2833229645821402,0.030679490036186776,'461110755291856896',mers coronavirus disease ,mers coronavirus disease ,4,7,case coronavirus mers saudi virus,mers coronavirus
0.2828313435180754,-0.06338958900077969,'461112738861678593',hope virus affect loved one mers mercy ,hope virus affect loved one mers mercy ,6,8,case mers saudi virus,virus mers
0.31063484204349107,-0.20320964671921324,'461112909108903936',tweet camel really source mers ,tweet camel really source mers ,0,8,mers,mers
0.6461356249826231,-0.55217533823217,'461116174525140993',gerginnebalmes mers ,gerginnebalmes mers ,0,8,mers,mers
0.14818210916433672,-0.015038302126484469,'461117583719026688',update mers issue stay safe still ,update mers issue stay safe still ,0,8,mers,mers
0.19086131279353843,0.03599211797286549,'461120014351736832',patient positive mers corona virus admitted iloilo doctor hospital keep safe fellow illonggos pray ,patient positive mers corona virus admitted iloilo doctor hospital keep safe fellow illonggos pray ,6,8,case mers saudi virus,mers virus
0.13928779800335356,0.18678622993407032,'461122487875403778',someone texted corona virus abnuy ,someone texted corona virus abnuy ,6,8,case mers saudi virus,virus
0.3710040802252453,0.11592298593207749,'461122723654037504',infographic mers coronavirus read share saudi egypt ,infographic mers coronavirus read share saudi egypt ,4,7,case coronavirus mers saudi virus,mers coronavirus saudi
0.43409079017153906,0.07762313794294239,'461124886337826816',saudi recommended elderly postpone preforming hajj year mers coronavirus ,saudi recommended elderly postpone preforming hajj year mers coronavirus ,4,7,case coronavirus mers saudi virus,saudi mers coronavirus
0.30255260177454574,-0.06394843954919116,'461127437200273409',know mers virus ,know mers virus ,6,8,case mers saudi virus,mers virus
0.3557232314962656,-0.1377757116190417,'461129158715015168',study lipkin team complete genome mers virus camel found identical human virus ,study lipkin team complete genome mers virus camel found identical human virus ,6,8,case mers saudi virus,mers virus virus
0.5033012871865783,-0.22095117270018066,'461132285815713792',hello cbcnews mers virus coverage morning virus learned equal virus mutates ,hello cbcnews mers virus coverage morning virus learned equal virus mutates ,6,8,case mers saudi virus,mers virus virus virus
0.10497296204697887,0.47633795225201525,'461132678561939458',middle east respiratory syndrome coronavirus scary halong iloilo people ,middle east respiratory syndrome coronavirus scary halong iloilo people ,4,7,case coronavirus mers saudi virus,coronavirus
0.22437472403743688,-0.13512249459678333,'461134206853468160',shizuka_inu spoiled lmao mers region ,shizuka_inu spoiled lmao mers region ,0,8,mers,mers
0.10497296204697887,0.47633795225201525,'461135829453115392',kimiwhitfield middle east respiratory syndrome coronavirus scary halong iloilo people ,kimiwhitfield middle east respiratory syndrome coronavirus scary halong iloilo people ,4,7,case coronavirus mers saudi virus,coronavirus
0.6461356249826231,-0.55217533823217,'461139313137184768',mers evening everyone ,mers evening everyone ,0,8,mers,mers
0.13928779800335356,0.18678622993407032,'461142314950615041',dylanohbrien heyo since scared corona virus wanna tell found cure ,dylanohbrien heyo since scared corona virus wanna tell found cure ,6,8,case mers saudi virus,virus
0.31063484204349107,-0.20320964671921324,'461147512938954752',paper cii_columbia ecohealthnyc whole analysis mers camel seqs match human ,paper cii_columbia ecohealthnyc whole analysis mers camel seqs match human ,0,8,mers,mers
0.35212638730280865,0.15124224515950582,'461148975337578496',saudi arabia report case mers virus dead ,saudi arabia report case mers virus dead ,5,6,case coronavirus mers saudi virus,saudi case mers virus
0.3557232314962656,-0.1377757116190417,'461149974185529344',mers mystery virus found camel mers mystery virus found camelscnn evidence mounting ,mers mystery virus found camel mers mystery virus found camelscnn evidence mounting ,6,8,case mers saudi virus,mers virus mers virus
0.3557232314962656,-0.1377757116190417,'461150821829197825',evidence camel source mers virus ,evidence camel source mers virus ,6,8,case mers saudi virus,mers virus
0.2528614146479682,0.07388966958285022,'461150872995909632',scientist head saudi arabia help mers outbreak ,scientist head saudi arabia help mers outbreak ,5,8,case coronavirus mers saudi virus,saudi mers
0.3236660048265625,0.11168758909096906,'461151434096914433',mers watch saudi death decline case seen concerning ,mers watch saudi death decline case seen concerning ,5,7,case coronavirus mers saudi virus,mers saudi case
0.6461356249826231,-0.55217533823217,'461151906921201664',prepping pandemic overview shtf mers ebola preppertalk medicshack ,prepping pandemic overview shtf mers ebola preppertalk medicshack ,0,8,mers,mers
0.27523536760237405,0.051024647452649494,'461152068791582721',mers watch saudi death mers ,mers watch saudi death mers ,5,8,case coronavirus mers saudi virus,mers saudi mers
0.24548388682023123,-0.050864543012677975,'461152364796588032',dole owwa conduct information health education mers watch ptvph ,dole owwa conduct information health education mers watch ptvph ,0,8,mers,mers
0.2760280830207282,-0.06272722798616832,'461152399617298432',camel confirmed source mers virus nbcnews ,camel confirmed source mers virus nbcnews ,6,8,case mers saudi virus,mers virus
0.30412334888393305,0.3916517778645274,'462895019175591937',mers confirms first case middle east respiratory syndrome ,mers confirms first case middle east respiratory syndrome ,5,7,case coronavirus mers saudi virus,mers case
0.14712962957805886,0.5089296704592849,'462908431779631104',case middle east respiratory syndrome like july trip ,case middle east respiratory syndrome like july trip ,5,7,case coronavirus mers saudi virus,case
0.40024023688425814,0.20143732473356932,'462917484463403008',arabia saudi arabia register death mers corona virus case ,arabia saudi arabia register death mers corona virus case ,5,6,case coronavirus mers saudi virus,saudi mers virus case
0.5061933116383144,-0.13148814765936834,'474062089758076928',mers thanks deception kudos ridiculous self congratulatory attitude handling case ,mers thanks deception kudos ridiculous self congratulatory attitude handling case ,5,7,case coronavirus mers saudi virus,mers case
0.5061933116383144,-0.13148814765936834,'474063643101765632',xlnt point mers maiamajumder cent previously unreported mers case ,xlnt point mers maiamajumder cent previously unreported mers case ,5,7,case coronavirus mers saudi virus,mers mers case
0.3569512909652936,0.174534420767265,'474065454743289856',examination mers data saudi arabia increase case count increase death toll ,examination mers data saudi arabia increase case count increase death toll ,5,7,case coronavirus mers saudi virus,mers saudi case
0.31421644050763325,0.12111654552046051,'474072984076832768',saudi mers death rise case ,saudi mers death rise case ,5,7,case coronavirus mers saudi virus,saudi mers case
0.37175560985021716,0.14060192740586727,'474096203164954625',saudi arabia report jump mers case ,saudi arabia report jump mers case ,5,7,case coronavirus mers saudi virus,saudi mers case
0.2998392586937719,0.10097350413029138,'474111146837151744',saudi arabia raise mers virus toll musta introduced virus synonym dgaf bout collateral damage ,saudi arabia raise mers virus toll musta introduced virus synonym dgaf bout collateral damage ,6,8,case mers saudi virus,saudi mers virus virus
